# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416339616;0.00;37583.60;218577.05;0.00;307749.48;0.00;0.00;0.00;0.00
axle;60;1416339676;0.00;224.07;204705.15;0.00;192465.04;0.00;0.00;0.00;0.00
axle;60;1416339736;0.00;280.38;152892.82;0.00;126726.70;0.00;0.00;0.00;0.00
axle;60;1416339796;0.00;232.95;143858.86;0.00;126062.83;0.00;0.00;0.00;0.00
axle;60;1416339856;9.20;448.34;156944.91;0.00;145564.08;0.00;0.00;0.00;0.00
axle;60;1416339916;0.27;237.40;56252.89;0.00;34997.66;0.00;0.00;0.00;0.00
axle;60;1416339976;0.00;109.07;11082.12;0.00;50399.77;0.00;0.00;0.00;0.00
axle;60;1416340036;0.00;39.44;243.59;0.00;23753.17;0.00;0.00;0.00;0.00
axle;60;1416340096;0.00;35.88;241.87;0.00;5588.51;0.00;0.00;0.00;0.00
axle;60;1416340156;0.00;22.47;8533.09;0.00;25389.98;0.00;0.00;0.00;0.00
axle;60;1416340216;0.00;28.74;16795.55;0.00;19468.09;0.00;0.00;0.00;0.00
axle;60;1416340276;0.00;22.55;359.01;0.00;10001.27;0.00;0.00;0.00;0.00
