# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416340354;sda;3.90;0.13;298.09;76.46;0.01;3.04;0.26;0.10
axle;61;1416340414;sda;2.58;0.13;459.01;178.15;0.01;2.72;0.28;0.07
axle;59;1416340474;sda;3.41;0.00;528.20;154.85;0.01;4.26;0.22;0.07
axle;60;1416340534;sda;3.78;0.13;598.12;158.09;0.01;3.93;0.23;0.09
axle;60;1416340594;sda;5.01;0.67;912.35;182.30;0.03;6.78;0.27;0.13
axle;60;1416340654;sda;2.70;0.00;208.07;77.04;0.00;1.83;0.15;0.04
axle;60;1416340714;sda;2.43;0.00;60.54;24.88;0.00;0.58;0.11;0.03
axle;60;1416340774;sda;1.38;0.13;68.30;49.45;0.00;0.34;0.19;0.03
axle;60;1416340834;sda;1.63;0.00;56.01;34.29;0.00;0.37;0.08;0.01
